ensembl_gene_id	gene_name	AM01_Y_N_R1	AM02_Y_N_R2	AM03_Y_N_R3	AM04_Y_N_R4	AM05_Y_N_R5	AM06_Y_G_R1	AM07_Y_G_R2	AM07_Y_G_R3	AM09_Y_G_R4	AM10_Y_G_R5	AM11_O_N_R1	AM12_O_N_R2	AM13_O_N_R3	AM14_O_N_R4	AM15_O_N_R5	AM16_O_G_R1	AM17_O_G_R2	AM17_O_G_R3	AM19_O_G_R4	AM20_O_G_R5
ENSMUSG00000020235	Fzr1	-0.259774908	-0.731661925	0.985751008	0.986566201	0.486929524	0.985300361	0.079151908	0.581548657	1.20601113	0.173240408	-0.030269033	1.808634377	-0.290911251	-0.285323906	0.549352227	-1.330484046	-1.616066573	-1.894571502	-1.301442349	-0.101980309
ENSMUSG00000020272	Stk10	1.073807848	1.285844386	-0.107954136	-0.490345988	0.003764637	1.067549391	1.575093148	-1.18160643	1.97196829	0.338599275	-1.641757964	-0.819617771	-0.027112511	-1.189803404	-1.19813588	-0.291964642	-0.746211618	0.038588955	0.145282602	0.194011812
ENSMUSG00000020307	Cdc34	-0.122125751	1.687678061	-0.844072873	0.788829762	-0.352736619	0.974444969	1.113046599	-0.475062575	0.362223364	1.019978525	-0.248351266	-0.020122192	1.49889377	-0.960325915	-2.149271332	-1.074159186	-0.611809417	-0.844383575	0.824166922	-0.566841271
ENSMUSG00000020372	Rack1	-0.089236986	-0.25372266	0.42868465	0.446279398	0.323193275	0.942383345	0.457162979	1.078914034	-0.863924592	2.437580722	0.403412373	0.211340227	0.062459391	0.348133246	0.414486224	-0.603737146	-1.65529841	-1.225886249	-1.807404653	-1.054819169
ENSMUSG00000020492	Ska2	1.185086011	0.756659801	1.333258302	0.938076757	0.593625815	1.615789681	-0.973490223	0.051740298	0.681917828	0.461584879	0.837898334	-0.524888397	-0.198718349	-0.804683681	-1.667650017	-0.532508469	-1.353259478	-0.076336674	-1.665438763	-0.658663655
ENSMUSG00000020525	Ppm1d	1.206152848	0.134523602	0.483628547	1.888665021	0.023747937	1.948422637	-0.466705265	0.018370591	-0.205267833	1.057973917	0.366354076	-0.269649755	-1.145896883	-0.273569555	-0.017529734	-1.015419802	-0.375540092	-1.657182293	-1.741967413	0.040889449
ENSMUSG00000020808	Pimreg	1.112194854	0.291240416	1.106093995	1.379834111	1.09298353	0.864087624	0.042029981	0.224601504	1.177615776	0.165893291	-0.038346475	-0.238514041	0.154992974	-0.586846226	-0.226907117	-1.283906117	-2.360191372	-0.615787058	-1.63573567	-0.625333979
ENSMUSG00000020897	Aurkb	0.862613352	0.153097014	1.245191289	0.6697181	1.272609304	1.150611974	-0.089018917	0.363809007	0.923996081	0.450192134	0.567072428	-0.01571447	0.202717627	-0.650577815	-1.390700155	-0.584902413	-1.869227493	-0.391166995	-2.230319442	-0.64000061
ENSMUSG00000021103	Mnat1	1.35920989	0.397425725	1.090601161	-0.304267008	-0.966560473	0.066503589	0.583285386	0.69184402	-0.339807239	1.633206778	0.717957211	-0.359925187	0.116011906	1.206435748	-0.66282523	-2.436266569	-0.433651878	-1.35494416	-0.223378838	-0.780854831
ENSMUSG00000021115	Vrk1	1.237869367	0.90311084	2.161583414	-0.033822668	-0.423434459	0.314986755	-1.504267076	1.03387494	0.388237056	0.605585235	0.44500342	-0.199779025	-1.842537459	-0.596297263	-0.932728666	0.059893438	-1.580592851	-0.569060417	0.377883676	0.154491744
ENSMUSG00000021131	Erh	-0.264937906	0.242147565	0.979606787	0.93443458	-0.000388495	1.392615331	-0.064795575	0.55167952	0.120227611	0.617396879	0.322548358	1.007246177	0.742831378	-0.157009209	-0.116769108	0.135895324	-1.433301373	-2.861649516	-0.831182346	-1.316595983
ENSMUSG00000021276	Cinp	0.81433533	0.624921784	0.327088434	1.233676889	0.680192915	-0.360862393	0.032002051	0.437755244	2.425360665	-1.002590953	-0.306328749	-0.366305419	-0.818078311	-0.408058895	0.623294502	-0.695417905	-1.996972	-1.03E-05	-1.608594675	0.36459176
ENSMUSG00000021537	Cetn3	1.704531796	-0.131312932	0.28026002	0.830771351	0.580727984	0.147592246	-0.2921277	-0.216806686	-0.454352507	2.518020359	0.632889526	0.520851361	-2.035043674	-0.604481448	-0.701510625	0.134049248	-0.705596108	-1.17314582	-0.810546744	-0.224769648
ENSMUSG00000021548	Ccnh	-0.847622291	0.811036555	0.56310116	0.385473148	0.901402652	0.71723236	0.002530663	0.140507938	1.892119548	0.677080171	0.548535383	0.056773405	-0.230293107	-1.999420298	0.308548652	-0.254169276	-1.572676872	0.691256406	-0.94236127	-1.849054926
ENSMUSG00000021595	Nsun2	0.161081813	-0.019410884	0.913534275	0.789983909	0.689814261	-0.859419487	-0.479412819	0.961945533	-0.395619027	1.742599851	1.11647267	1.476890188	-1.939132057	-0.981199519	-1.182876743	0.509009908	-0.61023679	-0.296535401	-0.34765308	-1.249836601
ENSMUSG00000021693	Kif2a	-0.105223531	0.188721424	-0.121800021	-0.982246012	0.739450633	1.758340605	0.754144334	0.056682715	1.736716133	1.514465624	0.371275329	-0.745126408	0.116597001	-0.181821422	-1.203763817	-0.163287154	-1.753934483	-1.421075359	-0.981366373	0.423250782
ENSMUSG00000021965	Ska3	1.459934138	-0.384493408	1.349549842	0.765743808	0.700585402	1.422965794	-0.484834582	1.213649372	-0.186703973	0.358172119	0.218202821	0.446606196	-0.18610977	0.533177058	-1.329875852	-1.279508131	-0.792744796	-0.90430787	-1.10988532	-1.810122847
ENSMUSG00000022034	Esco2	1.142020891	-0.218709915	0.628593044	1.162705538	0.819177928	1.172837624	0.496070422	0.633565647	1.634425174	-0.50976953	-0.021669016	-0.135405483	0.770028688	-0.833007505	-0.686566314	-0.589326329	-1.213118595	-0.75878702	-1.706891694	-1.786173555
ENSMUSG00000022070	Bora	1.512872836	-1.456650386	0.047213956	0.630616472	0.572142845	0.782470642	-0.121976861	0.135192392	1.821923223	-0.510371506	0.753072524	0.269967553	0.037179428	0.507683834	-1.986411005	-1.297284131	0.663245301	-0.070385983	-1.002271844	-1.28822929
ENSMUSG00000022177	Haus4	0.260741763	-0.387089354	1.701521282	0.847423836	1.294434863	0.823287557	-0.378464218	0.404215729	-0.130447118	0.963270166	0.487142864	0.766826097	0.071561575	0.403337335	-0.704618534	-0.507015844	-2.193908555	-1.023125344	-1.746232563	-0.952861538
ENSMUSG00000022314	Rad21	0.291182188	-0.42847844	1.01262622	1.445999294	0.81296576	0.587185832	0.275042725	0.999226368	0.906380432	1.554720107	0.114075734	-0.012982003	-0.227774101	0.040012188	-0.391929045	-1.487754868	-0.983279069	-1.2145907	-1.659622556	-1.633006067
ENSMUSG00000022369	Mtbp	1.61962789	0.910845823	1.799002436	0.223233351	-0.403245754	-1.107309926	0.358169383	0.413088393	-0.5721107	1.067271409	0.751609597	-1.116615729	-0.191706138	-0.729976067	-0.656723956	0.938871722	-1.058848085	-0.208893059	-2.060908005	0.024617413
ENSMUSG00000022422	Dscc1	0.40390347	-0.986221349	1.223247005	0.514965654	1.513476413	0.848922294	1.28032216	-0.437852278	-0.152499985	-0.326346702	0.548527981	0.860036614	-0.882302311	-0.660318984	0.485428267	1.105733616	-0.875885728	-1.412868436	-1.556577147	-1.493690554
ENSMUSG00000022456	Sep3	0.276133734	1.662124859	0.35833092	0.723280119	-0.357747741	0.848135387	1.035829618	0.352246201	0.999294788	0.571000807	-0.379449175	0.12788555	-1.176066781	-0.920936682	-1.128441557	1.350393566	-1.44591734	-1.891365217	-0.012790242	-0.991940814
ENSMUSG00000022673	Mcm4	0.138223387	-0.038477405	0.949998298	0.696492622	1.35297636	1.547499637	0.096498774	0.753485677	1.458869615	-0.057375871	-0.267558708	0.747814711	-0.962668432	-0.303071317	-0.782806348	-1.181035674	-1.095614729	-0.476900165	-2.349835522	-0.22651491
ENSMUSG00000022678	Nde1	0.143311884	0.48933679	1.034844169	1.083295847	1.490110169	1.322413787	-1.387882923	0.449980074	0.202141237	0.593892599	0.632507763	0.634850838	-0.491469768	-0.516806402	-0.130068938	-0.649404123	-1.581240049	-2.27679976	-0.634753136	-0.408260058
ENSMUSG00000022802	Lmln	-0.409499053	1.985325061	0.274267647	-0.40196145	0.589770186	1.167836172	0.081394574	0.733394399	-0.694245198	0.093313752	1.08094185	-0.35443564	0.14467271	0.154318143	-1.088976764	-0.205352744	-2.066005543	-1.716682508	1.297100933	-0.665176526
ENSMUSG00000022945	Chaf1b	-0.179141609	0.014515539	0.649536531	0.433395136	0.918516244	1.25951439	0.491833615	-0.031952584	-0.065183711	-0.850371419	1.866950319	0.639857863	0.704651772	0.539366902	-0.550092875	-0.323267533	-0.303543674	-1.132541256	-1.756581018	-2.325462632
ENSMUSG00000022978	Mis18a	0.110727651	0.406645769	1.283372468	0.596553531	0.897679106	1.768307159	0.264231854	1.819012813	-0.185578276	0.135222968	-0.93382811	0.04772401	-0.570899903	-1.485436116	-1.440505105	-1.089636419	-0.64264603	-1.113664811	-0.683373441	0.816090883
ENSMUSG00000023015	Racgap1	1.195186852	-0.131849558	1.264155716	1.210341952	0.978325908	1.143546543	0.202902953	0.204864759	0.758022856	0.540742834	0.553964049	-0.091283591	-0.195781964	-0.635222975	-0.41169199	-0.811097159	-1.855973275	-1.581381594	-1.880839473	-0.456932842
ENSMUSG00000023505	Cdca3	0.762278606	0.297013012	1.226384685	1.189511674	0.728977071	1.080752257	-0.093931645	0.299175718	0.881401978	0.377926317	0.807758078	0.221617284	0.039212886	-0.078401442	-0.176298951	-1.396546831	-1.840310186	-1.143979354	-1.940474363	-1.242066793
ENSMUSG00000023908	Pkmyt1	0.899679209	0.950821454	1.563958136	1.624898367	1.143186208	0.258451041	0.069902332	-0.14991094	1.21738351	-0.075505264	0.415054882	0.042282876	-0.295961215	-1.068503792	-0.495852673	-1.343342297	-1.004367575	-1.369631836	-1.45089711	-0.931645315
ENSMUSG00000023932	Cdc5l	0.636263926	0.119935031	-0.357133994	1.331245679	-0.191630818	-0.58017816	-0.568666963	1.460962082	0.435296742	2.4409909	0.163497653	-1.185773861	-0.395710429	1.070342201	0.194311143	-0.882304558	-0.809046457	-0.267577884	-1.252855478	-1.361966755
ENSMUSG00000023940	Sgo1	0.898491757	0.500022502	1.328150983	1.233929464	1.046247938	1.080182391	0.065065223	-0.001423062	0.740341144	0.371016579	-0.029042816	-0.898983639	0.334030166	0.495816513	-0.316090958	-0.851783684	-1.207174619	-2.170337771	-1.551126064	-1.067332048
ENSMUSG00000024042	Sik1	-0.06431291	1.384348286	1.41798991	1.266308051	0.591540348	-0.35113039	0.1836093	1.512841001	0.739245603	1.134879244	-1.073124866	-1.004288142	-0.760229301	-1.445994391	-1.014206959	0.421816945	-0.242510336	-1.275277399	-0.482608825	-0.938895172
ENSMUSG00000024056	Ndc80	0.257311265	-0.591403497	1.667973274	1.183464681	1.295621171	1.606470417	0.061451976	0.315802697	0.984016699	-0.127801832	-0.142184524	0.312236796	0.269121334	-0.213670864	-0.651462708	-0.787745083	-1.063173978	-1.163627806	-1.860106252	-1.352293767
ENSMUSG00000024151	Msh2	-0.077982578	1.261200257	1.298244297	1.03232207	0.975352121	0.463206063	-1.355902155	0.82990925	-0.297312575	0.385219523	0.193693266	-0.087220307	-1.374727873	-0.118425313	-0.777049896	-2.732720546	0.314645763	-0.062508044	-0.478260068	0.608316747
ENSMUSG00000024235	Map3k8	0.576229862	0.457231212	-0.272604964	0.254566062	0.784903541	1.233529418	-0.8002167	-0.961295078	-0.425599461	-1.580354015	0.660869286	0.06611675	1.485343329	1.260264169	1.019889403	-1.199481469	0.86057086	-0.800612312	-1.763770035	-0.85557986
ENSMUSG00000024576	Csnk1a1	1.152647252	0.49052027	0.752247531	0.772696925	0.350351428	0.813236923	1.592049017	1.400647183	0.171280635	1.196312441	-0.041620023	-0.804003594	-0.488862972	-1.669493655	-1.500597677	-0.624791229	-0.846153029	-0.838480316	-1.057049126	-0.820937984
ENSMUSG00000024660	Incenp	1.071164066	-0.11596311	1.463994442	1.167670472	0.726479826	1.195268227	-0.254799525	0.502361818	1.70439442	-0.901409683	0.081105297	0.14916379	0.060478992	-0.083375714	-1.165046678	-1.200476873	-1.437382616	-0.40538143	-1.295974176	-1.262271546
ENSMUSG00000024791	Cdca5	0.721295482	-0.389962946	1.177951103	0.990947467	0.882146262	1.721884346	-0.151554493	0.55482958	1.311671446	0.242017369	0.261911194	-0.200410374	0.27930371	-0.487643475	-0.540282121	-1.079263218	-1.139021239	-0.973881416	-2.267624958	-0.914313721
ENSMUSG00000024795	Kif20b	0.384295168	-0.007111633	0.91321088	1.297152536	1.446762884	0.706671264	-0.144741056	0.488623784	1.393744178	-0.06464504	0.198288071	0.354572025	-0.363064686	0.150212356	-0.484922762	-1.473643724	-1.753969375	-0.478447203	-2.335255531	-0.227732136
ENSMUSG00000024974	Smc3	-1.275358173	-1.655953801	-0.029880102	0.902068998	1.036699741	0.052095308	0.17173897	1.392102349	2.054311844	1.482632457	-0.52505866	-0.170081333	-0.163445025	-0.602522944	0.110912912	-0.477621655	0.154945899	-0.062541433	-1.708663682	-0.68638167
ENSMUSG00000024989	Cep55	1.105634244	0.353531793	1.065570932	1.308427201	1.062940049	1.469935235	0.161511035	-0.089424912	1.068421653	0.117656581	0.112434301	-0.28185359	0.075917881	-0.130950703	-0.975078418	-0.755328284	-1.896213733	-1.20167151	-1.699871472	-0.871588285
ENSMUSG00000025001	Hells	0.238236319	1.103494205	1.067337363	-0.122075604	0.595214902	1.725186341	0.333191466	-0.483259888	0.993303417	-0.740573117	0.08189986	1.016425917	-0.3076701	0.708910699	-0.990640829	-0.465116256	-0.292834037	-0.480113858	-2.368856109	-1.612060691
ENSMUSG00000025135	Anapc11	0.064850415	-0.488736389	0.883118849	1.589822741	0.154415248	1.97241753	0.624613375	0.210643949	0.277717576	1.161314162	-0.543757108	-0.231649742	0.467172805	-0.298248551	-1.502395311	-0.660888201	-2.147667262	-0.599104439	-1.144015274	0.210375627
ENSMUSG00000025144	Cenpx	0.196933459	0.420730494	0.343721046	-0.25116767	1.093006716	1.682817058	0.124977822	0.795807767	-0.263959389	1.916883655	0.720129344	-0.251199958	-0.544109858	0.076979939	-0.488661448	-0.826795425	-2.36958198	-0.938201194	-1.370243269	-0.068067108
ENSMUSG00000025358	Cdk2	0.494959076	0.043974758	1.434217656	0.285216888	0.551350202	2.089179279	0.539841392	0.419756265	1.182145144	-1.415658462	0.035308875	0.31895435	0.672244741	-0.016035847	-1.187004343	-0.968233456	-1.264635719	-1.158371422	-1.271636032	-0.785573344
ENSMUSG00000025925	Terf1	-1.855501083	0.203885868	0.913215734	1.263118925	1.288553061	0.521045656	-0.199725161	-1.199356285	0.206790963	-0.555805683	0.052759689	0.576538305	1.018566556	-0.378452465	1.222826969	0.051462763	-0.955948748	-0.395603599	-2.241729108	0.463357643
ENSMUSG00000026039	Sgo2a	2.013350407	-0.483808673	0.655533256	0.864818299	0.723515885	1.304964039	-0.187442403	0.551836751	0.731921275	0.332420915	-0.195058936	0.166505984	-0.477108845	0.075698924	-0.120918394	-0.931525335	-0.638927962	-0.594865571	-2.667902072	-1.123007544
ENSMUSG00000026064	Ptp4a1	0.086226054	0.313833291	-0.0708038	1.260041926	2.474364954	0.58719205	-0.548286019	0.429604848	0.675612436	1.137466483	-1.579972618	-0.83744993	-1.313370842	-1.268411125	-0.083236781	-1.080046955	-0.443816561	-0.348179669	0.746180863	-0.136948605
ENSMUSG00000026355	Mcm6	-0.024148956	-0.858277312	0.226495473	0.874748461	1.10874561	1.187843052	0.099907699	0.929303692	1.160022601	-0.081793904	0.15051755	0.968126437	-0.076475727	0.746646502	-0.032491905	-1.161067045	-0.602583103	-1.071424321	-2.750905809	-0.793188993
ENSMUSG00000026622	Nek2	0.922009931	-0.240606195	1.237124815	1.374085235	1.345264347	1.010309467	-0.003819488	0.55695321	1.107440572	0.080638199	0.547266538	-0.172436014	-0.220846174	-0.219699777	-0.588150334	-1.043063297	-1.612529174	-1.152823438	-1.799994379	-1.127124043
ENSMUSG00000026683	Nuf2	0.99831976	0.017185943	1.310927847	1.06021711	1.528101323	1.137538288	-0.533354554	0.016292529	0.938779757	-0.000869827	0.353492077	-0.021886823	-0.062937341	-0.021278761	-0.30650561	-1.184255219	-1.922717303	-1.138919538	-1.919143897	-0.248985761
ENSMUSG00000026753	Ppp6c	0.722510195	0.804198593	0.791093336	0.467307178	-0.692866204	0.566495351	-0.520086449	1.614340746	-0.830052506	0.781463036	0.032995453	0.228798191	-2.194297803	-0.81509141	1.59301805	0.795336344	-1.065158407	-1.176257722	-0.252283267	-0.851462703
ENSMUSG00000026779	Mastl	1.46899997	0.142062229	1.576812486	0.651672026	0.872376814	0.834155018	-0.070071879	0.01276862	1.032418812	-0.261070656	0.628890773	0.508062823	0.347525055	-0.074588862	-1.252519117	-1.232757757	-1.297507669	-1.816424736	-1.43500426	-0.635799688
ENSMUSG00000026955	Sapcd2	0.73670064	0.509543547	0.636053509	0.788168096	0.908806073	0.541926822	-0.281860203	0.971897294	0.461046221	0.596594353	0.954445791	0.258335918	0.798063405	-1.265909796	-2.564159116	-0.188107169	-0.490872633	-1.662463414	-1.144423447	-0.563785891
ENSMUSG00000027306	Nusap1	0.963687306	-0.152871456	1.180572727	1.13496531	1.507278223	1.207341149	-0.027718218	0.407801696	1.094811333	-0.045131288	0.388748573	-0.298393204	0.001496909	-0.259457453	-0.620264264	-0.930651211	-1.696332347	-1.127824328	-2.012007439	-0.716052018
ENSMUSG00000027326	Knl1	0.842011501	-0.022157888	1.330294169	1.036452473	1.254042754	0.69181463	-0.130631005	0.730642722	1.726673133	-0.180087041	0.606881651	-0.25912677	-0.383377366	-0.547730423	-1.07764278	-1.317884985	-1.107609705	-0.330265433	-1.986944827	-0.87535481
ENSMUSG00000027330	Cdc25b	-0.513617546	-0.500076566	1.563232925	1.209915643	0.654192156	1.21222603	1.114171223	1.195445626	1.070930351	0.862719527	-0.562401255	-0.783804817	-0.101466279	-0.811341764	-0.933812141	-1.047838611	-0.883578152	-0.763029514	-1.773050469	-0.208816367
ENSMUSG00000027331	Knstrn	0.780845919	0.627215068	1.646110846	1.172589668	1.25711263	0.828863699	0.294730741	0.347612526	0.860060591	0.279982649	0.117081669	0.014701109	-0.287890913	-0.65474495	-0.807128981	-0.716397577	-2.02411965	-1.52475087	-1.280282698	-0.931591476
ENSMUSG00000027339	Rassf2	0.425392595	1.20363881	1.863694715	1.485059201	0.788440781	-0.629935938	-0.911556906	0.449311119	0.651988558	0.813838514	0.422547165	0.509188713	-1.254680318	0.159005241	-0.90206813	-0.597129487	-0.876777485	-1.609160248	-0.943185727	-1.047611173
ENSMUSG00000027353	Mcm8	0.851638091	0.504740095	0.453145528	0.822255702	0.859726902	1.8685631	0.140514967	0.496719703	0.570593425	0.340125994	0.145266382	0.248226996	-0.31651898	-0.495082368	0.057921073	-1.993979033	-2.318034731	-0.997606707	-1.192561662	-0.045654476
ENSMUSG00000027469	Tpx2	0.890846379	0.301896314	1.520276732	1.104902172	1.34605848	1.073092397	-0.263521816	0.075864594	1.21775289	0.319285577	0.038066592	0.011948848	0.092851851	-0.562630289	-0.557472776	-0.828513007	-1.520112293	-1.079000396	-1.813856878	-1.367735372
ENSMUSG00000027490	E2f1	-0.037625126	-0.50405836	0.196771616	-0.258925692	1.179972234	1.845332787	0.651327994	1.230894839	0.506969097	0.376134324	-1.463192798	0.9606257	1.039044419	-0.987079431	0.117952901	-1.64436781	-1.035034712	-0.833200575	-1.378731261	0.037189856
ENSMUSG00000027496	Aurka	0.804967688	0.201490179	1.130215819	0.660154432	1.158802999	1.111956627	0.06844479	0.644907614	1.447893602	-0.23902268	0.014147525	0.564392388	0.131774939	-0.338082277	-0.686649561	-1.11721884	-2.109481295	-1.248635419	-1.750278307	-0.449780224
ENSMUSG00000027509	Rae1	1.957417705	0.474015461	0.233776921	1.500682751	0.08061401	0.543196757	0.266872375	-0.050156884	-0.895700278	0.261094339	0.515549512	-1.286044333	0.04960813	0.186967874	-0.103802996	0.284359924	-0.6397081	0.5403043	-1.265981691	-2.653065775
ENSMUSG00000027635	Dsn1	1.665900173	-0.001402299	1.656518821	0.08787014	0.898296034	-1.238829416	-0.073461665	0.013156958	1.212567696	0.232490458	0.431233589	-0.090800557	0.501588382	-0.260986069	-0.472150199	-0.94967728	-0.601515411	-0.575676564	-2.684626921	0.249504126
ENSMUSG00000027641	Rbl1	1.364436827	0.230325762	1.36580754	0.189017704	1.203670551	0.591140349	0.741586689	1.115463423	1.419209174	0.77586046	-0.786535276	-0.77476976	-0.726009268	-0.722094861	-0.78532652	-1.425663282	-0.374272857	-1.281078592	-1.180321383	-0.940446679
ENSMUSG00000027654	Fam83d	1.541047457	0.694372351	1.459395994	-0.182572644	1.344953827	0.706974089	-0.758094184	0.068610349	1.658205414	0.039331574	0.162447542	-0.472021714	0.240456305	-0.522260696	-1.035930299	-1.885147765	-1.099720323	-0.938668831	-1.021442124	6.37E-05
ENSMUSG00000027699	Ect2	0.980024827	-0.10237176	1.177867614	1.016697621	0.942472256	0.577766165	0.359040877	0.648142651	1.17366892	0.278914791	0.37783651	0.414405677	-0.104700073	0.359442358	-0.943969764	-0.956057745	-1.979860919	-1.686516012	-1.540403603	-0.992400393
ENSMUSG00000027715	Ccna2	1.44005238	0.112350424	1.189813122	1.224444058	0.96433934	0.85529985	0.118720457	0.392260618	1.213434326	-0.129335006	0.470977554	0.243603561	-0.169329146	-0.58738403	-0.629652826	-1.02389071	-1.465915622	-1.381080136	-1.916854648	-0.921853565
ENSMUSG00000027883	Gpsm2	0.799484433	0.09705636	0.990603588	0.902884476	0.242706301	0.423805785	1.058856693	1.014674002	0.615488272	1.072472079	0.085369506	-0.030891353	0.668597577	0.182859798	-0.907650232	-0.679068439	-1.512080821	-1.690578868	-1.385536805	-1.949052352
ENSMUSG00000027959	Sass6	0.20460203	-1.166861224	-0.070017255	0.349307644	1.388485479	0.226640589	0.556597177	1.123669597	2.89060425	-0.442443421	-0.69571771	-0.748380915	-1.275765475	0.08174171	-0.41551414	-0.146268571	-0.102904225	0.308168	-1.389758012	-0.67618553
ENSMUSG00000028044	Cks1b	0.20230732	-0.376682398	0.626036933	1.34388528	1.650365255	1.615913601	-0.057189825	0.78986621	0.343997158	-0.758393271	0.244372777	0.648261735	-0.039537438	-0.448847303	-0.691642456	-1.102091219	-1.044855185	-2.511817347	-0.43218241	-0.001767417
ENSMUSG00000028066	Pmf1	0.98266171	-0.184828507	1.166109552	1.01010767	0.682762939	1.314985409	0.574601961	0.096353212	1.014265055	-0.240912064	0.605018907	-0.221675919	0.351543751	0.331105934	-0.826925037	-1.09537858	-0.7215073	-2.464447833	-1.352468535	-1.021372325
ENSMUSG00000028212	Ccne2	-0.006767454	-0.079517608	1.047340673	0.981716327	1.558572547	1.507589549	-0.50746476	0.431410215	1.073340207	-0.286016761	-0.572917551	-0.581265414	-0.351326444	0.495730266	0.395720867	-1.113268212	-0.814330879	-0.063091617	-2.698358636	-0.417095314
ENSMUSG00000028282	Casp8ap2	-1.685455929	1.039868244	0.856079881	1.653136159	0.204902598	0.77417956	-0.251566579	1.089290157	1.299498057	0.125133894	-1.90427036	-0.720425936	-0.62951058	0.573264021	-0.18939212	-1.688342072	0.14926335	-0.275297973	-0.402126123	-0.018228249
ENSMUSG00000028312	Smc2	1.181296071	-0.529540411	1.455760882	1.280578516	0.597983319	0.797681976	-0.246944539	0.934490331	1.501434649	0.454130461	0.350915834	-0.253159932	-0.247245815	-0.366207247	-0.64064068	-1.031983997	-1.007573622	-1.155130248	-1.883252789	-1.19259276
ENSMUSG00000028551	Cdkn2c	1.02900424	1.01561662	1.037685009	0.693118806	0.640769833	1.110883411	-0.068662243	0.412261545	0.809385731	0.267109587	0.797545285	0.011565442	-0.147867884	0.045232768	-0.359556922	-0.767413843	-2.293805567	-1.65500414	-1.518152713	-1.059714965
ENSMUSG00000028678	Kif2c	1.12310888	0.026910601	1.033943533	1.105383806	1.176004532	1.161383141	0.445533785	0.394002934	1.019132475	0.609056929	0.265585727	-0.017776858	-0.15702335	-1.178034707	-1.031313355	-0.689350867	-2.01240766	-0.642529506	-1.363091369	-1.268518671
ENSMUSG00000028693	Nasp	1.283152312	0.56169174	1.242182332	1.433650266	0.343226022	0.4876713	-0.507654505	0.368470041	-0.138241239	0.627284207	-0.221368798	1.817874394	0.258732945	-0.747492558	-1.172826053	-1.005236902	-1.389681169	-0.906353917	-1.633143456	-0.701936963
ENSMUSG00000028790	Khdrbs1	0.656126832	0.797171163	1.325523238	-0.144992296	-0.761653351	-0.342551045	0.255012346	1.258289618	-0.211156655	2.008601409	0.345698462	0.476449709	-0.474105675	0.049197333	-0.274231172	0.550215437	-0.988265421	-1.910168865	-0.701553379	-1.913607687
ENSMUSG00000028851	Nudc	1.251420026	-1.457494552	0.038990775	0.354280119	2.099070539	2.0776338	-0.085981612	-0.112944322	0.151549731	0.539702381	0.353933956	-0.860613496	-0.289554012	-1.480326463	0.438913319	-0.748622461	-0.445775274	-0.851663492	-1.13217439	0.159655428
ENSMUSG00000028873	Cdca8	0.700029205	-0.003800991	1.620095972	1.483546747	1.176966517	0.989322517	-0.041268985	0.423613935	1.020134521	0.180830909	-0.122522231	-0.309665281	0.132626058	-0.196104954	-0.562603809	-1.544912361	-1.445604621	-1.117983816	-1.904536331	-0.478163001
ENSMUSG00000028896	Rcc1	0.925195473	0.020945445	1.150058983	0.965465852	0.822098291	0.223820087	-0.467019322	0.169625258	1.570243547	0.326249646	0.621103641	-0.197635191	0.196545379	0.037378065	-0.197500131	-1.291853178	-2.22764557	-0.252284318	-2.26453614	-0.130255816
ENSMUSG00000029147	Ppm1g	1.10295995	0.81663136	1.221543873	0.079901526	0.192981677	0.445382258	-1.448687333	0.814291684	-0.221480299	1.019798944	1.369827666	-0.873637575	0.720701954	0.888075601	-0.960736418	-0.472686874	-1.295578162	-0.368805351	-1.639654116	-1.390830363
ENSMUSG00000029253	Cenpc1	1.649308828	0.22129199	-0.225589328	0.569717175	-0.647953349	-0.54003151	-1.218794735	2.316596971	1.172020572	-0.661147001	0.946861895	0.406689591	0.207428478	-1.400677729	0.500211631	-0.075822296	-0.79803095	-0.943423063	-0.22063237	-1.258024801
ENSMUSG00000029283	Cdc7	0.802292817	1.180179703	0.810411575	0.948864906	0.330282315	0.050585432	0.542177674	-0.445204389	1.58339103	0.17500673	-0.258669834	0.007778199	-0.827936881	-1.437168856	-1.145274014	0.472474086	1.233551163	-0.597721282	-2.002110775	-1.422909597
ENSMUSG00000029394	Cdk2ap1	-0.017411376	-0.644377519	0.260669659	1.291987822	1.729170868	1.014116737	1.003759688	0.476822057	-0.920078746	1.543943759	-0.467629682	0.24298926	1.0148647	-0.919135882	-0.699570893	-1.082689886	-1.192859148	-0.142031553	-1.24052761	-1.252012253
ENSMUSG00000029414	Kntc1	0.843110973	0.303465225	1.208107413	1.101515674	1.168010299	0.713513833	-0.060494597	0.645742461	1.435774175	-0.763424065	0.125469463	0.424896186	0.184322817	-0.189195203	-0.430059541	-1.3109109	-1.716384205	-1.341380201	-1.852407469	-0.48967234
ENSMUSG00000029430	Ran	-0.053999683	-0.086226611	1.196528894	1.434849294	1.217108759	1.529390059	-0.638857247	0.344338194	0.291763424	1.254266673	0.583321901	0.490513123	-0.234678222	-1.190070209	-0.563063665	-0.605638504	-1.364334764	-0.821763615	-1.808393094	-0.975054707
ENSMUSG00000029472	Anapc5	0.243415022	-0.670481512	1.525179281	1.042158865	-0.270312735	-1.326865986	-2.0600998	0.447846807	0.300055838	1.597226196	1.612022876	0.875666832	-0.68047524	0.167713838	0.00747982	-0.745371478	-0.902728671	-0.173697453	-0.949034466	-0.039698036
