ensembl_gene_id	gene_name	AM01_Y_N_R1	AM02_Y_N_R2	AM03_Y_N_R3	AM04_Y_N_R4	AM05_Y_N_R5	AM06_Y_G_R1	AM07_Y_G_R2	AM07_Y_G_R3	AM09_Y_G_R4	AM10_Y_G_R5	AM11_O_N_R1	AM12_O_N_R2	AM13_O_N_R3	AM14_O_N_R4	AM15_O_N_R5	AM16_O_G_R1	AM17_O_G_R2	AM17_O_G_R3	AM19_O_G_R4	AM20_O_G_R5
ENSMUSG00000060675	Pla2g16	-1.158922328	-1.55369292	-1.716099135	-0.910760879	-0.836788422	-1.221479323	0.484359384	-1.191249792	0.095438025	0.469681799	0.844383209	1.048050757	0.962318999	1.498025237	0.969836279	0.322226289	0.639365248	0.756117258	0.611396124	-0.11220581
ENSMUSG00000061689	Dlgap4	-1.153797633	-0.870456592	-0.6293513	-1.526046232	-0.893484756	0.630995	0.823675986	-1.478250239	-1.271597038	-0.963682504	-0.108519132	0.014265703	1.194903849	0.820586168	0.834095014	0.498309559	1.256155813	0.504179967	1.206361359	1.111657009
ENSMUSG00000061825	Ces2c	-2.311396267	-1.09131785	-1.547008379	-1.503593186	-0.458018354	0.069959982	0.247711752	0.410787556	-0.555301768	0.354574189	0.36799334	0.707070481	2.09388198	0.95416117	0.640842901	0.440258952	0.489874696	0.232761294	0.213045148	0.243712363
ENSMUSG00000062372	Otof	-0.412617144	-1.422804621	-0.493827993	-1.556845339	-2.334258525	-0.293576444	-0.483162806	-0.533954884	-0.598639487	0.34467096	0.836999003	1.301453755	0.819062367	0.557365803	0.488930152	1.226953906	0.325314258	0.129871349	0.765810013	1.333255677
ENSMUSG00000062593	Gm49339	-2.104368843	0.164562676	-1.404388327	-1.156110517	-0.259969779	-0.370758242	0.564062541	-0.881485545	-0.620298379	-1.048817538	-0.03177438	0.096204961	1.451919547	0.205364322	0.54193759	1.023230787	1.43574094	0.564940023	1.583754229	0.246253935
ENSMUSG00000063760	Rnf217	-1.437817358	-1.96147426	-0.388367342	-0.841239973	-0.610613727	-0.872573779	-0.688514282	-0.700620856	-0.362589198	-0.58719476	0.108181847	1.290485903	0.199746352	1.264203614	1.537520573	0.642423882	0.660006547	1.205982816	1.261090232	0.281363768
ENSMUSG00000064215	Ifi27	-0.979575277	-0.542642392	-1.189614772	-0.262347097	-1.00533794	-0.48988374	-0.734501223	-0.417614693	-1.9848225	-0.577159905	1.197355427	1.379368719	1.29895819	0.62666694	0.260450024	2.00360548	0.470071481	0.326319953	0.255285819	0.365417507
ENSMUSG00000064289	Tank	-0.72006307	-0.904551528	-1.348250819	-1.290407576	-1.407911089	-0.184761695	-0.207697697	-1.19008369	-1.247565809	-0.434497827	0.745285148	0.329956195	1.321388052	0.661804348	1.10951044	1.039386104	1.230468701	1.176766667	0.77894814	0.542277005
ENSMUSG00000064339	mt-Rnr2	-1.431236412	-1.274550643	-1.385807338	-0.988783773	-0.888406179	-0.311818385	-0.465353579	-0.820486881	-0.523740116	-0.94813268	0.759807552	0.433600219	1.094924205	0.643328208	0.890896028	0.566118501	1.163467261	1.718011341	1.127769716	0.640392954
ENSMUSG00000064351	mt-Co1	-1.620311165	-0.473096589	-1.730294094	-0.491006776	-0.414878504	0.12854796	-0.59288121	-0.848148309	-0.905895446	-1.067525447	0.621951585	0.589008834	1.748187963	1.10893307	0.450971295	0.136127589	0.550944924	1.027770302	1.758999469	0.022594548
ENSMUSG00000064356	mt-Atp8	-1.168216412	-1.854302395	-1.881344139	-0.843215422	0.012197686	0.380536134	-0.022616695	-0.268699602	-1.258960774	-0.168912107	0.802920051	0.258984389	1.610268727	0.909929503	-0.046040656	0.257643323	0.361763142	1.012890101	1.639001608	0.266173541
ENSMUSG00000064367	mt-Nd5	-1.634774768	-0.52566691	-1.764439953	-1.055363627	-1.430731054	0.517382131	0.103373977	-0.344209111	-0.834351681	-0.292754109	0.107096622	0.54736766	0.885495255	0.631246082	0.092557142	0.765130403	0.991021024	1.36099222	1.917044894	-0.036416196
ENSMUSG00000064368	mt-Nd6	-1.368954494	-0.756993573	-1.542586929	-0.777461174	-1.627644137	1.450493846	0.257959382	-0.490651765	-1.206284299	0.013017961	0.16931169	0.418374233	0.961872794	0.557061605	0.079253486	1.083135256	0.470661809	0.959720879	1.7659661	-0.416252669
ENSMUSG00000067149	Jchain	-1.126003933	-1.889379817	-1.00472998	-0.463512306	-2.653948311	0.216055069	-0.291814422	0.569779639	0.125749862	0.043986471	0.522282971	0.557648783	1.133411674	0.83372887	0.747600575	0.768977353	1.020394416	0.809079622	0.101904308	-0.021210845
ENSMUSG00000067212	H2-T23	-1.19510223	-1.492896196	-0.834400827	-1.206322607	-1.205577218	0.413190849	0.713569396	-0.660467225	-1.640845854	0.259719438	0.791055335	0.79315114	1.55471096	0.7321338	0.365263367	1.756451003	-0.116157219	0.439808461	0.474713562	0.058002064
ENSMUSG00000068036	Afdn	-1.688350017	-2.260621207	-0.252642432	-0.672603209	-1.318141789	-1.174077737	-0.311310282	0.409174833	0.265805486	-0.113759517	-0.011022332	0.616674172	0.089816634	1.04290112	1.306940171	0.651452873	1.162804885	0.941464999	1.074051728	0.241441619
ENSMUSG00000070031	Sp140	-1.482527141	-0.926172342	-1.695365259	-0.239776555	-1.55913294	-0.020056476	0.632087553	-0.870376414	-0.424724132	-0.462601876	0.606042773	-0.397340913	2.095336966	0.605489495	1.226855422	0.719315176	0.307757286	0.087234921	0.955226442	0.842728013
ENSMUSG00000070034	Sp110	-0.798092453	-0.120286456	-1.340546052	-1.008661624	-1.671820721	-0.789634729	-0.549398328	-1.35060283	-0.534945198	-0.654861882	1.423061937	0.541201708	1.203471967	0.438596725	0.506135071	1.433075597	1.154684533	0.420227457	0.685067266	1.013328013
ENSMUSG00000070056	Mfhas1	-0.855443546	-1.420982196	-1.389576664	-0.57019259	-0.915730978	-0.968391879	0.39562386	-1.180654079	-0.701937332	-0.759446256	0.331645072	0.278417742	0.267127976	0.37826873	0.866042628	0.684563141	1.487842321	1.571589688	1.537356143	0.963878219
ENSMUSG00000070407	Hs3st3b1	-1.30932107	-1.388449047	-2.066636959	-0.968159447	-0.837117908	-0.212541771	0.348002076	-0.932134885	0.667788011	0.45103713	-0.69443572	0.279155678	0.293434445	0.800921092	1.738893802	0.469411311	1.272396472	0.515489661	0.549818371	1.022448758
ENSMUSG00000070427	Il18bp	-0.735104633	-1.154556856	-1.527375491	-0.890172393	-0.687761796	-1.219740717	-0.746479913	-0.946972974	-0.835163704	-0.466380388	0.828215356	1.340608445	1.290768197	0.893290945	0.589301565	1.445783925	0.567055604	0.748821276	0.385055641	1.120807914
ENSMUSG00000071398	2410004P03Rik	-0.758737662	-1.380634244	-1.618226354	-0.335166959	-1.235725457	-1.043229858	-0.050986197	-0.29103441	-1.196755183	-0.541146929	1.003744239	1.21817162	1.537161618	0.373683742	0.526214973	0.492509213	1.147552163	1.472705873	0.594090973	0.085808841
ENSMUSG00000072109	A530040E14Rik	-0.027512227	0.229841633	-1.658803334	-1.232753665	-1.89469173	-1.030579811	0.177586171	-0.36171251	-0.61439335	-1.060302143	-0.288583156	0.960542176	1.487819161	0.355768446	0.965253522	0.863709604	1.418084448	0.155628549	0.56435258	0.990745636
ENSMUSG00000072812	Ahnak2	-1.110446466	-1.382851907	-1.309096418	-0.967284132	-1.215301666	0.366191408	0.401704883	-1.167150037	-0.701742986	-1.127187207	0.630013034	0.561449285	1.710255508	0.60421774	0.906261278	0.762870944	1.046178928	1.092727474	0.773100271	0.126090067
ENSMUSG00000073421	H2-Ab1	-0.254316124	-0.801082246	-0.310566248	-1.095151908	-2.33383842	-1.076792557	-0.018240086	-0.94162488	-1.292373878	0.076408804	1.188826815	1.046451285	0.411910674	0.767136439	0.776111888	1.559804063	0.340615846	0.460472022	0.947032251	0.549216259
ENSMUSG00000073555	Gm4951	-1.004877507	-1.812792059	-1.631416794	-1.536930825	-0.417279671	0.0426892	-0.131190471	-0.599779297	-1.159544313	-0.038188309	0.432723624	0.446043733	1.075427121	0.647372192	0.879707405	1.504208897	0.991228769	0.813571036	0.836388922	0.662638347
ENSMUSG00000073557	Ppp1r12b	0.78558277	-1.263988141	-1.44392941	-1.521745865	-1.316014899	-0.690222263	-0.451605714	-0.255803817	-0.107381736	-1.400113256	1.040844659	0.702441643	1.273195937	1.465601422	0.689045297	-0.038201222	1.015497852	0.742804072	0.726445638	0.047547034
ENSMUSG00000073802	Cdkn2b	-0.544889185	-1.235825731	-0.856199861	-0.864622571	-1.620956814	-0.776936324	-1.133424371	-0.868563934	-0.567660768	-0.121037499	0.693046117	0.509819227	0.417039521	0.239643942	1.023791679	1.302634613	1.729708104	1.054193275	1.501393294	0.118847284
ENSMUSG00000073889	Il11ra1	-1.928553287	-1.632826924	-0.554747165	-1.394949729	-1.142398183	-0.116591186	0.17916237	-0.3203952	-0.760784501	0.285605021	0.714476756	0.542202615	2.042739139	0.422103273	0.935961741	1.203266533	0.681437045	0.484597493	0.224432503	0.135261688
ENSMUSG00000074604	Mgst2	-1.318424638	-1.624821975	-0.611493757	-1.182831374	-1.121540281	0.051693862	0.044476681	-0.733745118	-1.019924163	-0.636731716	0.38636361	0.285761819	2.163598993	1.331775032	0.578114185	0.706788039	0.296044032	0.657142006	1.007760656	0.739994107
ENSMUSG00000075232	Amd1	-1.057123844	-0.348510804	-0.929542491	-1.067682139	-0.646679863	-0.196473472	-1.559845958	-1.065672913	-0.892824497	0.086592137	1.447867334	0.302140606	0.897150337	2.289881014	1.22456094	0.906655828	-0.099284499	0.2493021	-0.079798913	0.539289097
ENSMUSG00000075611	Gm11545	-1.215610911	-1.19866713	-0.984314742	-1.099759973	-1.395541166	-1.4475228	-0.371567749	0.090481876	-0.417500983	0.35661683	1.049862773	1.133124283	-0.25781469	1.516821197	0.841360036	1.619686329	0.693106286	0.51918252	0.742608548	-0.174550536
ENSMUSG00000076609	Igkc	-1.2847789	-1.508809453	-1.290647048	-0.748669112	-2.372267267	0.033147974	-0.231185499	0.228619966	0.100008254	-0.190215877	0.6034883	0.541919965	1.507772176	1.055346796	0.92452973	0.830587049	0.908797482	0.804024946	0.045629873	0.042700647
ENSMUSG00000076617	Ighm	-1.032681593	-0.650436106	-1.033965146	-1.237654886	-1.438388225	-0.687859567	-0.39856154	-0.823736575	-0.103221287	-0.78913004	0.930017776	0.35813469	1.954102873	1.356000112	1.214365435	1.112257691	0.773618752	0.868645644	-0.422876038	0.051368029
ENSMUSG00000079190	AC133103.1	-1.243375182	-0.953075236	-1.218859523	-0.76907827	-1.208653786	-0.694004111	-0.820241374	-1.082246367	-0.642563589	-0.974818533	1.040268944	0.824659199	1.062124231	1.071022956	0.989900134	0.789823308	0.933411803	0.878021054	1.005615496	1.012068848
ENSMUSG00000079298	Klrb1b	0.230490943	-0.831229358	-0.301860649	-0.97714312	-2.75154359	-1.134763058	-0.500530885	-0.54966077	-0.391001026	-0.252646426	1.606784239	1.214222105	0.625562341	0.402766302	0.720206619	1.23105208	0.60259151	0.395814511	0.646636107	0.014252124
ENSMUSG00000079418	Atg4a	-0.762665846	-1.877910763	-0.08654008	-1.179601622	-1.442491418	-1.332989971	-0.249921973	-0.328200276	-0.199310899	-0.745667253	1.16777609	1.148724841	0.932441111	0.923366712	1.258468357	0.879714634	0.896550326	-0.153575671	1.130699255	0.021134445
ENSMUSG00000079435	Rpl36a	-1.451845594	-1.467818904	0.055509846	-0.753522966	-0.650531636	0.705391978	-0.588222245	0.62876732	-1.548166506	1.086511742	0.291981315	1.760795289	1.229106759	1.467893153	0.958544071	0.142965986	-0.505296786	-0.852327192	-0.367359951	-0.142375676
ENSMUSG00000079547	H2-DMb1	-0.548761294	-1.177784865	-0.475628203	-1.214952724	-2.123993335	-0.920861038	-0.049946	-0.78355985	-1.246152628	0.251012581	1.312313962	0.985500647	0.569164294	0.708625045	0.739955124	1.431776538	0.413671776	0.398926945	1.056060577	0.674632447
ENSMUSG00000079641	Rpl39	-0.781197998	-0.730941568	-0.034225815	-0.373557066	-0.021752564	0.639132682	0.424089434	0.816275707	-1.661693759	0.97320629	0.855026498	0.831098099	1.025905758	1.575263598	1.402015047	-0.89109159	-1.684123682	-0.950378864	-0.320527208	-1.092522998
ENSMUSG00000079808	AC168977.1	-0.987742702	-0.699437116	-1.453484305	-0.777661757	-1.085468832	-0.863969829	-0.630660341	-0.996391218	-1.102715167	-0.968399409	0.952156503	0.792432673	1.146216855	1.04947513	0.980829486	0.644016859	1.058057452	1.022536297	0.877733352	1.042476068
ENSMUSG00000086712	AI427809	-0.636617533	-0.889957034	-1.831005665	-1.31103224	-0.984056967	-0.201290207	-0.674617734	-0.373240698	-0.997956582	-0.919003875	1.129144682	1.177710109	0.022547271	0.715587324	1.021120413	0.614408066	1.069293173	1.320885633	0.502039685	1.246042179
ENSMUSG00000089672	NA	-1.480940031	-0.540112354	-1.364150393	-0.524603922	-0.666130061	-0.055445961	0.521776253	-1.058431972	-0.292821813	-1.919389323	-0.087451498	-0.044271938	1.189227861	0.363885483	0.508198568	0.455501556	1.492869895	1.027375326	1.685260517	0.789653807
ENSMUSG00000089682	Bcl2l2	-1.244809252	-1.045892469	-1.085724474	-1.291869791	-0.368138339	-0.099740655	-0.44376895	-0.014248212	-1.567132311	-0.674985009	0.157059005	0.476470447	0.245970005	1.054563918	0.334603403	-0.263545023	1.228131863	1.680240383	1.61316946	1.309646
ENSMUSG00000090942	F830016B08Rik	-1.690540924	-0.717810092	-1.093275439	-1.951083769	-0.171749867	-1.268085486	0.021750486	-0.671494723	-0.409919775	-0.401019253	0.33296088	0.67522432	0.440050489	0.67470209	0.442918706	1.394265739	1.120226222	0.965837513	1.119692168	1.187350717
ENSMUSG00000091512	Lamtor3	-1.44684873	-2.561811566	-1.212512477	-1.024203068	-0.430218522	-0.56398387	0.329507711	-0.224212578	0.132696432	0.178600394	1.07915062	0.361026925	1.167426569	1.337344863	0.683378936	1.091576996	0.353466596	0.865026633	-0.311037376	0.195625511
ENSMUSG00000093861	Igkv1-110	-0.831488045	-1.695429431	-1.695429431	-1.290226298	-1.695429431	1.015165994	0.20712132	-1.01818919	0.338836078	0.149763822	0.671142837	0.561002237	1.479257679	0.20452455	1.114052817	0.946457885	0.431744731	0.405713672	0.499047418	0.202360788
ENSMUSG00000093894	Ighv1-53	-1.252029238	-1.252029238	-1.252029238	-1.252029238	-1.252029238	-0.0448059	-0.214178957	0.155118139	0.844865255	-1.020603397	0.701829539	0.47445078	1.714094424	1.352257985	1.232241368	0.541079196	0.874763579	0.738271294	-0.805092994	-0.284144121
ENSMUSG00000094006	Igkv4-59	-0.834428745	-1.154961281	-1.154961281	-1.154961281	-1.154961281	-0.553648879	-1.154961281	1.17071991	0.234790161	-1.154961281	-0.019595005	1.70031203	0.813973631	1.065456532	1.469102911	0.59865756	0.674098059	0.584411809	0.544816723	-0.518899011
ENSMUSG00000094088	Ighv1-64	-1.224795522	-1.224795522	-1.224795522	-1.224795522	-1.224795522	0.620468263	-0.876132158	-0.683148256	0.217973102	-0.37558846	0.790643748	0.466970149	1.662423285	1.490624457	1.469689181	0.923986441	0.581391993	0.251751854	0.216091573	-0.633167565
ENSMUSG00000094797	Igkv6-15	-0.482477793	-1.09853918	-1.09853918	-1.09853918	-1.09853918	-0.037245076	-1.09853918	0.608399524	-1.09853918	-1.09853918	0.004724424	1.498077983	1.356082356	0.623631423	0.470503377	0.351716169	1.584467721	1.400245956	-0.396967701	0.708615893
ENSMUSG00000095041	AC149090.1	-1.164215922	0.135691817	-1.139697511	-1.310239047	-0.60339749	0.172504639	0.301428978	-1.431828572	-0.277528161	-1.447602336	-0.95200185	-0.377241561	0.588284051	0.822109589	0.705862345	0.869335569	1.451723074	1.13773821	1.302991019	1.216083159
ENSMUSG00000095351	Igkv3-2	-1.140275921	-1.140275921	-1.140275921	-1.140275921	-1.140275921	-0.748485894	-0.268130735	-0.75975763	0.501045081	-1.140275921	1.118816057	0.679930865	1.569570341	1.29191465	1.171230999	0.631557633	0.988937248	0.883744959	-0.520457617	0.301739567
ENSMUSG00000095589	Ighv1-55	-0.787675805	-1.305232536	-0.394251503	-1.305232536	-0.518248796	-0.97955219	-1.305232536	-0.991191636	0.3755251	-0.332113037	1.024245884	0.386951519	2.06047964	1.202892239	1.184140122	0.502026959	1.129770157	0.488353772	-0.715838282	0.280183465
ENSMUSG00000095630	Igkv6-23	-0.670680152	-0.930988859	-0.930988859	-0.930988859	-0.930988859	0.054207807	-0.930988859	-0.930988859	-0.453434002	-0.664590034	0.794716942	1.056396153	1.081020969	1.016115549	1.281599368	-0.930988859	1.813232292	1.579048091	0.257208685	-0.627919656
ENSMUSG00000097558	Gm26902	-2.043556072	-1.332636456	-2.049093854	-0.470660896	-1.296524455	0.593340265	1.419743679	-0.346274232	-0.485379202	0.252640388	0.432579457	0.368514979	1.191133142	0.225576677	0.297205851	0.968088407	0.647760814	0.677118239	0.551866045	0.398557226
ENSMUSG00000097736	9530059O14Rik	-1.924680734	-1.334848448	-1.278598988	-0.418600291	-0.630681522	-0.410816903	-1.218161424	-0.193430998	0.113866245	-0.952513126	0.742295048	0.188109838	1.219258506	0.516554491	0.855632604	0.192259582	1.216426724	1.624429501	0.715756251	0.977743647
ENSMUSG00000000253	Gmpr	0.407755155	0.195214123	1.543756224	0.785638565	-0.283319212	0.018758213	1.269882135	1.100079988	0.446711822	1.740885058	-0.216415262	-0.309172684	-0.445173334	-2.027672156	-1.466778868	-0.021785037	-1.235397557	-1.195789515	0.011206318	-0.318383978
ENSMUSG00000000562	Adora3	0.721479038	0.237677624	0.902799655	0.346935335	0.478743803	1.45174181	1.360129012	0.926825592	0.970583069	0.977756462	-1.50563243	-0.998101746	0.333298442	-0.385470058	-1.407355186	-1.405853656	0.01254829	-0.960274921	-0.918646694	-1.13918344
ENSMUSG00000001229	Dpp9	0.666196853	0.374814634	0.22392295	1.102515571	2.325426714	1.06974121	0.220044102	-0.519971302	0.881469031	0.428789543	-1.090876351	-0.908379598	-1.425981428	-1.154068508	-0.983813912	-1.302707118	-0.32091031	0.50231193	-0.720207218	0.631683207
ENSMUSG00000001247	Lsr	0.30874092	1.285552624	0.918625795	1.167115312	1.102127995	-0.127607064	-0.226898546	1.272645916	0.11563689	1.815786904	-0.209734161	-1.158880984	-1.697653316	-1.273410588	-1.336336363	-0.724733549	-0.608374819	-0.380031547	0.088326991	-0.33089841
ENSMUSG00000001687	Ubl3	0.512101382	0.774952046	0.708867854	0.971269017	0.739527252	0.873749933	0.610906941	0.885158494	0.573299199	1.858401519	-0.769863587	-1.270768354	-0.979936499	-1.916743555	-0.966877847	-1.172381134	-0.883530431	-0.405719003	0.33838788	-0.480801104
ENSMUSG00000001785	Pwp1	0.786303825	0.791602237	-0.45543567	0.094204387	-0.376177519	0.523976512	1.318689406	1.507700714	0.903236463	2.080297088	-0.035644698	-1.382681292	-1.07316677	-0.514064359	-0.526201246	-1.396185258	-1.278183553	0.111186864	-0.237088412	-0.842368719
ENSMUSG00000002147	Stat6	0.872930526	1.556838545	0.157711519	-0.147062729	1.572994869	0.421435428	0.902201227	0.3361094	0.4287232	0.620499547	-1.167294057	-2.387114346	-0.844234795	-1.648967982	-0.539115676	-0.791647621	0.155611238	0.189316535	0.380875637	-0.069810465
ENSMUSG00000002957	Ap2a2	-0.04646255	0.858222353	0.097282042	0.535699306	2.00373241	0.766699743	1.354653775	1.333186596	0.206271694	1.212211709	-1.258571107	-1.14057345	-0.712075515	-1.277741157	-1.147114019	-0.985956249	-0.734867778	-0.334713874	-0.307431993	-0.422451938
ENSMUSG00000002985	Apoe	0.347670974	1.058092465	0.955730847	0.196853987	0.687836627	0.922916463	1.881121796	0.808031599	-0.000296252	0.920639203	0.105959019	-1.498448746	0.088580236	-1.062701447	-0.516757604	-0.50257194	-1.322465182	-0.068551299	-1.869247148	-1.132393598
ENSMUSG00000003068	Stk11	1.093321951	2.075722946	0.908611914	1.233491327	1.285337115	-0.595520009	0.090829832	-0.347466099	0.511173546	-0.416478073	-1.477711864	-0.242362282	-0.615863381	-0.925887676	-1.437182599	-1.634626351	0.328807675	-0.146993091	0.45922399	-0.146428872
ENSMUSG00000003154	Foxj2	-1.833169698	-0.738882109	-0.747590632	-0.471133787	-0.97957194	0.887989108	1.190691908	1.198523166	1.952768362	1.62256694	-0.223127801	-0.151184871	0.102835457	0.633378269	-1.346182687	-0.641145101	0.464671623	-0.194188111	-0.502602733	-0.224645363
ENSMUSG00000003282	Plag1	2.030182712	1.419944426	1.492541798	0.390615849	0.35243423	-0.392710736	-1.0067543	0.97205956	0.928573051	0.17802571	-0.390243328	-0.980951584	-1.339053806	-1.013244059	-1.078881577	-1.410615889	-0.035428411	-0.404768237	0.31188233	-0.023607738
ENSMUSG00000003484	Cyp4f18	1.528335887	0.617092327	0.708075654	0.840099895	0.813005393	0.71385579	1.461458046	0.313071069	0.448454436	0.734793559	-0.596952756	-0.392228309	-1.145377319	-1.223843938	-0.979259653	0.090460441	-1.801032725	-1.815959314	0.005797542	-0.319846023
ENSMUSG00000003746	Man1a	-0.800920695	0.374887248	-0.137399821	0.36977381	0.910929486	1.520927271	2.289866753	-0.123498022	1.1192785	0.977329324	-1.282544787	-0.711490699	0.391949617	-1.36805192	-0.602055308	-0.086675614	0.101983728	-0.995416064	-1.029404799	-0.91946801
ENSMUSG00000004665	Cnn2	0.310078434	1.313282142	0.873283895	0.694325191	1.268199138	1.709401632	1.039923178	-0.260457537	0.779160571	0.16321485	0.039739384	-0.871490182	-0.591161756	-1.562667518	-1.261776648	0.328714064	-0.947819984	-1.005846734	-0.54972031	-1.46838181
ENSMUSG00000005803	Sqor	0.778281889	0.662864321	0.661714884	0.719918951	1.016888682	0.626430402	-0.041709447	1.311488408	0.648896115	2.090662982	-0.400963863	-0.675099414	-0.349590784	-1.329914288	-0.731188858	-1.377763754	-0.368526591	-0.745823864	-0.854703929	-1.641861842
ENSMUSG00000006019	Dhx34	0.420267072	1.447689998	1.141014248	1.117964455	2.292340357	0.477362412	0.462891038	-0.340401767	0.274941835	0.704782665	-1.413954859	-0.236923144	-0.735759217	-1.246648115	-1.111710739	-0.860205866	-0.753173843	-0.58938033	-0.839306255	-0.211789945
ENSMUSG00000006310	Zbtb32	0.405983477	0.529478774	1.037047757	0.325737014	-0.625827701	0.05142677	1.895959555	0.542803943	1.064468134	1.67538995	0.208039288	-1.603746971	-0.457794516	-0.618844165	-1.432183908	0.285670371	-0.605269597	-1.332931073	-0.05588683	-1.289520273
ENSMUSG00000006517	Mvd	0.14550626	-0.703161738	-0.141753631	0.080687627	-0.680867497	1.201075775	2.407087811	0.319452029	0.693251488	1.837124573	-1.028572323	-1.15299691	0.820775328	-1.099798551	-0.420022384	0.0093646	-1.336621119	-0.723555593	-0.205497656	-0.021478086
ENSMUSG00000006705	Pknox1	0.388716447	0.324543732	1.119473512	0.344713549	0.907149716	-0.050630847	0.259879869	0.875266815	2.23639469	-0.428596401	-1.146336501	-1.745968742	-1.58410353	-1.621996695	-0.325664862	-0.16274356	-0.088006811	-0.392997341	0.285908565	0.804998395
ENSMUSG00000007613	Tgfbr1	-0.065321605	-1.180787033	-0.212566788	-1.320450909	-1.650773195	0.719180462	1.889724812	1.227423051	1.151845101	1.476220669	-0.88664113	-0.962669921	-0.245772418	-0.949214018	0.246341204	1.035355452	0.200632136	-0.339050512	0.022107391	-0.155582751
ENSMUSG00000015745	Plekho1	-0.184178705	0.329772505	0.887666215	0.223292173	0.253335784	1.693874982	2.051549922	0.399525102	0.547275238	1.431758091	-1.051254813	-0.135363302	-0.158005442	-0.884954009	-1.028978239	0.042637495	-0.794844051	-0.934026281	-0.986589546	-1.70249312
ENSMUSG00000015944	Castor2	-0.566908958	-0.103513658	-0.667264373	-0.556769223	0.616841442	1.235285583	1.709049687	0.975748344	1.817131954	0.318431219	-1.861281491	-1.0520496	-1.094458949	-0.449071171	0.413807223	-1.435410902	-0.014866581	0.664751371	-0.179936437	0.230484518
ENSMUSG00000018965	Ywhah	0.105514279	0.484245029	0.92437498	2.036089686	1.476867569	0.310011364	-0.696745224	0.964891158	0.252228675	1.10731493	-0.497329214	-0.539519067	-1.878912598	-1.18946699	-0.376199264	-1.279797401	-1.00260177	-0.366771505	-0.337999759	0.503805122
ENSMUSG00000019055	Plod1	0.729537967	0.300875056	0.321052531	1.153828044	2.117901227	0.966134741	0.658319108	0.120149083	1.235553413	0.487314046	-1.022420153	-1.191723084	-0.075613952	-1.489312664	-0.854890915	-1.423148783	-1.113935188	0.067516726	-0.752323434	-0.234813768
ENSMUSG00000019838	Slc16a10	1.405929413	-0.274855498	-0.345061766	0.989396154	1.668885434	1.302814436	0.099114844	0.875753581	0.977497506	0.84457674	-1.391394477	-1.401203791	-1.070276689	-0.873027771	0.341073526	-1.286415823	0.035237763	-0.814603165	-0.755965924	-0.327474494
ENSMUSG00000020009	Ifngr1	-0.131045768	0.429462317	0.003614342	2.085297957	1.928963367	0.087551361	0.01896241	0.648688051	0.546176015	0.966214268	-0.981906243	-0.830841136	-1.754540587	-1.832347209	-0.272185206	-0.703138582	-0.414147259	-0.028858001	0.440866793	-0.206786892
ENSMUSG00000020027	Socs2	0.696578702	0.738423765	0.078216037	0.348096731	0.568582628	0.806905752	1.581141591	0.476759138	1.435194928	0.950463451	-1.835785218	-1.183311799	-1.471886685	-1.645266712	-1.14989818	-0.200033155	-0.210857887	-0.225336839	-0.032084128	0.27409788
ENSMUSG00000020029	Nudt4	1.103839836	0.074139528	1.087533235	0.952203947	1.352244996	0.831092917	-0.028689072	-0.063704	-0.030537412	2.000446865	-0.07120264	-0.390633968	-1.453494411	-0.485392764	-0.107340358	-1.214603624	-1.510172835	-1.017915229	0.299130197	-1.326945208
ENSMUSG00000020160	Meis1	0.782798632	1.302238831	-0.241045771	0.235314561	0.506257339	0.917895495	0.807572349	1.696595437	0.835267943	0.855160384	-0.73783119	-0.375215165	0.557988155	-0.067720835	-0.984969624	-1.881509473	-1.204277599	-0.401778637	-1.36960871	-1.233132124
ENSMUSG00000020368	Canx	0.880014864	0.538519062	-0.204747668	0.91231881	1.850594875	1.690105211	0.518915427	0.275479266	0.256357502	0.351198777	-1.90974267	-1.665049752	-0.38664379	-1.658369922	0.099986191	-0.844057469	-0.403653356	-0.041218515	-0.184253032	-0.075753812
ENSMUSG00000020437	Myo1g	1.014095892	2.019199398	0.640504138	0.243745809	1.380209921	1.302114432	0.635020211	0.332944641	0.39891405	-0.284135771	-0.813585195	-1.184747308	-1.494447517	-0.992809591	-1.699037896	-0.231186596	0.157634571	-0.694645118	-0.175299967	-0.554488101
ENSMUSG00000020453	Patz1	0.894543279	0.974647993	0.984259699	-0.055310257	0.016921181	1.493226547	1.76431364	0.914798635	0.325956162	0.230416649	-0.382088293	-0.776657909	0.430624746	-1.733379322	-1.11451898	-0.198445117	-1.413072316	-1.394327619	-0.084282986	-0.877625735
ENSMUSG00000020737	Jpt1	1.540618522	-0.267737962	1.060903339	0.433373836	0.985643899	1.510411349	0.826827496	0.08541702	-0.109229155	1.407414874	-0.299736836	-0.627961722	-0.061861567	-0.968915612	-0.741749851	0.132046879	-1.961258392	-1.552038154	-0.903573819	-0.488594143
ENSMUSG00000020838	Slc6a4	-0.396710199	0.793897652	1.256326966	0.953176745	0.711665067	0.233176124	-0.536237327	1.291094153	0.533637575	1.974529757	-0.705273937	-1.079145146	-1.28913425	-1.433180151	-1.402765342	-0.941930607	-0.584613332	0.496045699	0.377419224	-0.251978669
