ensembl_gene_id	gene_name	AM_1_1	AM_1_2	AM_1_7	AM_1_8	AM_2_10	AM_2_3	AM_2_4	AM_2_9	AM_3_5	AM_3_6	AM_1_5	AM_2_7	AM_3_3	AM_3_9	AM_1_6	AM_2_8	AM_3_10	AM_3_4	AM_1_3	AM_1_4	AM_2_5	AM_2_6	AM_3_1	AM_3_2	AM_3_7	AM_3_8
ENSMUSG00000043003	Rasef	-1.346111671	-1.221168629	-0.833074014	-0.404953122	-1.105125765	-1.355393195	-1.109383626	-0.863066128	-0.225858395	-0.292889924	-1.473464051	-0.270288435	-0.384051611	-0.10250457	0.422378298	1.250149833	0.741176064	1.580985523	1.351930859	0.272230598	1.092747931	1.760911566	0.374124951	1.319033063	0.586214081	0.235450367
ENSMUSG00000043822	Adamtsl5	-1.194500609	-0.745392781	-0.928278332	0.327266267	-0.792614482	-1.150135194	-1.605097156	-0.883262804	-0.152290755	-1.610148212	-0.084412788	-0.066643596	0.32583102	0.219951681	0.870611716	1.005611448	1.275176686	1.201412839	-0.725311664	-0.666646052	1.108349522	0.794715026	1.742212687	-0.117853621	0.051935296	1.799513858
ENSMUSG00000044303	Cdkn2a	-0.845766579	-0.968186238	-0.564222437	0.277253877	-1.075280598	-1.660315331	-0.481987555	-0.268186344	-0.622152449	-1.408029543	-0.105777723	0.13237399	-1.016252793	-0.663316895	0.232089228	1.591367833	0.956272863	0.936265038	1.889340302	-0.034530503	1.735796406	1.291360314	-0.44707012	-0.196203891	-0.094723037	1.409882185
ENSMUSG00000044468	Tent5c	-0.31710498	-0.06946415	-1.030904574	-1.296489795	-1.258707453	0.557070276	-0.958946476	-0.396243539	0.008075746	-1.52971292	0.062819803	0.303324804	-1.240929906	-0.972451443	0.580771196	0.097618283	-0.984817412	0.805256525	0.834485648	1.495523271	-0.732493131	0.890739009	0.513581054	1.655509236	0.95556894	2.027921989
ENSMUSG00000044646	Zbtb7c	-0.258630617	-0.617989889	-0.503828641	-1.322169763	-1.876667016	0.423944566	-1.176316306	-0.289184332	-0.83529012	-1.013042976	-1.002281497	-1.272520369	-0.422085739	-1.084428411	0.405504498	1.143540085	1.342136402	0.593017666	1.165478513	0.83641533	1.037021731	1.045200258	0.405121487	1.029025635	0.927111614	1.320917891
ENSMUSG00000046727	Cystm1	-2.169330641	-0.187589501	-0.440981033	0.350814829	-2.400644725	-0.87938282	-0.581128195	0.271013324	-0.680342527	0.34625193	-0.554307112	-0.711331252	-0.379768391	-0.945391282	1.133674396	1.616667334	-0.03410441	1.486219097	0.758576875	0.078908767	1.334938011	0.241787105	1.072780675	0.196828824	0.898735152	0.17710557
ENSMUSG00000047250	Ptgs1	-1.117672419	-0.767127035	-1.911387432	-1.020491246	-0.645246987	-0.181682214	-0.854381362	-0.503230789	-0.533332156	-0.395097543	0.580390843	-1.735941364	0.047323467	-0.303306914	0.4916974	-0.597975738	0.880724388	0.187892539	1.700795499	-0.208265916	1.70799378	1.023483164	1.608692292	1.071708011	0.824512456	0.649925276
ENSMUSG00000047798	Cd300lf	-1.220720883	-0.62032264	-0.707119044	-0.182623064	0.02623683	-0.3796796	-0.733299264	0.157285767	-0.844767971	-0.435423885	-1.186330455	-0.670949225	-0.42485303	-2.126580904	0.562260865	2.741245927	-0.056290797	0.703108571	0.246760522	0.297634554	-0.423454414	0.820212543	1.13244189	1.277205128	1.22428873	0.823733849
ENSMUSG00000048442	Smim5	-1.493324621	0.017814039	-0.3046419	0.032975409	-1.191972479	-1.70333194	-0.239877655	-0.517021556	0.072931415	-0.713452054	-0.052047516	-1.818174803	-0.82313737	-0.468656228	1.004453765	1.869369416	0.889152023	-0.416103437	1.268571249	0.887189588	0.809826295	0.967621714	-0.578204367	0.237875113	0.458962933	1.803202967
ENSMUSG00000048677	Tpcn2	-0.578770908	-0.682790199	-1.040130079	-0.472122855	-1.03355953	-0.987468479	-1.182904759	-0.754043025	-0.642027596	-1.214932836	0.272013012	-0.629180511	-0.014710203	-1.834519834	0.097882882	1.321250598	0.469992908	0.70403591	1.201356087	0.97606957	-0.150090392	0.524025125	1.355930486	1.438855469	1.367237962	1.488601198
ENSMUSG00000048826	Dact2	0.096978189	-0.555434961	-0.904492598	-0.782144234	-0.843597394	-0.529682871	-1.32022431	-1.32022431	-0.559504875	-1.32022431	-1.32022431	-0.056841176	-0.868815436	-0.551441765	-0.024884309	0.760067431	0.790739426	0.533062102	1.395855226	0.513656547	1.745265961	0.595228306	1.435777404	0.73541983	0.330595486	2.025090948
ENSMUSG00000049580	Tsku	-0.908865143	-1.118271812	-0.481725626	0.046293209	-1.227778018	1.017706773	-0.828738253	-1.128340837	-0.388623495	-2.064284319	-0.451868525	-0.193581692	-0.354863312	-1.312878821	0.669430037	1.24352096	0.491098479	1.424825486	0.694555304	0.898788796	0.514340069	0.795162777	0.720458322	-0.611043391	2.010173913	0.544509121
ENSMUSG00000049723	Mmp12	-0.636715471	-0.946695271	-0.418048232	-0.263143117	-0.698727281	-0.490364624	-1.237064693	0.363864086	-0.83568483	-1.504491367	-0.728669823	-0.795457818	-0.517553816	0.628667052	-0.174422725	-0.711531913	0.693700669	0.075492411	1.514480132	0.408661824	2.395910763	1.618694469	-0.430619492	0.844607002	-0.033592538	1.878704601
ENSMUSG00000050530	Fam171a1	-1.838463271	-0.904870027	-0.514815751	-0.325177985	-0.713055372	-0.478012362	-1.282746021	-0.331022468	0.190539108	-0.541050928	-1.602654842	-0.9135542	0.052747738	-0.495858627	0.60749488	-0.408702804	1.510194767	0.875503555	1.989085473	0.686764363	0.883024295	1.060289679	0.139878612	1.753706933	-0.318857492	0.919612744
ENSMUSG00000051043	Gprc5c	-1.311519274	-0.924808942	-0.288753634	-0.59555722	-0.924806143	0.62599145	-1.689573507	-1.056752684	-0.922250661	-0.994088296	-0.247379471	1.04957749	-0.969631778	-1.253786498	0.177899712	0.073239512	0.905047667	0.849183597	0.142820749	0.963764209	0.761329554	1.414350678	1.93328115	0.425025267	1.431021997	0.426375075
ENSMUSG00000052062	Pard3b	0.130388945	-0.769165225	-0.522825181	-0.96202979	-0.880336151	0.156700052	-0.774356876	-0.598234983	-0.286787219	0.02244663	-2.18645903	0.013080241	-0.118557965	-2.258467782	-0.579511445	1.278870875	1.023559008	0.053896011	1.294423989	-0.098620284	1.3406506	1.109130093	0.591477869	1.450578439	0.651255768	0.918893412
ENSMUSG00000052477	C130026I21Rik	-0.649656614	-1.475075398	-0.722509336	-0.862255708	-0.538982227	-0.678481786	-0.752836745	-0.255900878	-0.648104714	-1.061595294	-1.415558592	-0.409551555	-0.938936259	-0.684577317	1.294737954	1.904504469	0.493120668	0.696024055	1.004776006	0.754673343	0.669968613	0.859408993	0.053683561	0.169340518	0.98233557	2.211448676
ENSMUSG00000053219	Raet1e	-0.343939969	-1.401873849	-1.552973979	-0.132967686	-0.223766019	0.390440179	-0.524171401	-0.517760184	-0.311994617	-1.326033241	-1.474276449	-0.28434864	-1.212315253	-0.282675084	-1.349678639	0.976535619	0.410438518	1.164914455	1.364403342	0.77492907	1.544454619	0.961110188	0.229265346	0.705784779	0.68878597	1.727712924
ENSMUSG00000054863	Fam19a5	-0.241983749	-0.68361183	-0.642559107	-0.301915632	0.123091563	-0.799477331	-1.439587241	-0.527605791	-1.208497745	-1.12484219	-0.19669601	-0.53579546	-1.052696614	-1.309356786	0.94248912	1.118147234	0.621330112	2.282210067	0.227462478	0.703639325	0.512482625	1.405095638	1.088763493	1.351157118	0.714602523	-1.025845811
ENSMUSG00000055407	Map6	-0.270368271	-0.451069443	-0.102088621	0.100744716	-1.29878456	0.945294504	-1.480808839	-0.689188184	-0.202510302	-1.947539802	-0.771508267	-0.631645236	-0.894003506	-1.205323192	0.523384882	-0.188378611	0.360475369	0.998048232	0.109190903	-0.322086844	0.500020489	0.976698779	2.178218379	0.96484023	1.518308843	1.280078353
ENSMUSG00000055555	4930502E18Rik	-0.100957863	-0.514709148	-0.920574673	-0.229363037	-1.032754773	-1.525487108	0.343998839	-0.177864445	-0.886926374	-1.178563645	-0.196124702	-1.278618883	-0.89509609	-1.276847029	0.447613361	2.001493014	-0.108033245	0.72434169	0.479359632	1.452002335	1.235421379	0.805504483	-0.347528269	1.755928269	0.198513272	1.225273011
ENSMUSG00000056054	S100a8	-1.122207688	-0.970150927	-0.291790357	-0.234359341	-1.166616809	-0.974720974	-0.6711428	-0.668225609	-1.360457236	-0.212894166	-0.135898266	0.171593932	-0.881422848	-0.858539213	0.738592921	2.794574844	0.733473538	1.115194403	0.587931551	0.618445897	0.938594459	1.850282825	-0.244261891	0.778747777	-0.353215792	-0.181528229
ENSMUSG00000056296	Synpr	-0.334356412	0.465786703	0.194423857	-2.10256289	-0.013912264	-0.060240848	0.097721417	-0.123383999	-1.018636844	-0.222957837	-0.203343536	-0.71527484	-0.091337949	-0.648789627	1.412550826	2.318419933	0.743931932	1.595410354	0.30547748	0.666759844	0.021482068	0.254011382	0.565233691	-2.10256289	0.446333659	-1.450183209
ENSMUSG00000056529	Ptafr	-1.052036699	-1.169087569	-1.305016543	-1.094698183	-0.811957814	-0.080404921	-1.438104355	-0.845861367	-0.4039246	-2.180146493	0.451297735	1.015550961	-0.043089235	-0.237161321	0.168432891	0.794984656	0.211735337	0.218327702	1.499720983	1.473145468	0.286894095	0.44712916	0.92849288	0.604024194	1.323826361	1.237926678
ENSMUSG00000056952	Tatdn2	-1.562088584	-1.022886117	-0.172007921	-0.227575586	-0.975976988	-0.760427432	-1.20942131	-0.285998569	-0.693159368	-0.644601104	-1.629138756	-1.095305665	0.524299201	-0.036014292	0.976102876	1.023306464	1.013740778	0.728568015	0.13391554	1.372145353	-0.375813587	0.626153213	-0.103434285	2.234301534	1.073811022	1.087505567
ENSMUSG00000058317	Ube2e2	-1.738539281	0.276411094	-0.800073024	-1.038166052	-0.679942251	-1.738539281	-0.300204565	-0.157422906	-0.748375269	-1.096527655	-0.286132469	-0.975455	-0.400165589	-0.737880203	0.596944752	1.883446985	0.306373971	1.068390583	1.009394399	0.115075303	-0.033990024	1.371262325	0.306510563	1.085998636	1.556536731	1.155068224
ENSMUSG00000058435	Btnl4	-0.789212517	-0.789212517	0.19273118	-0.789212517	-0.789212517	-0.789212517	-0.789212517	-0.789212517	-0.338485199	-0.789212517	-0.789212517	-0.789212517	-0.789212517	-0.789212517	0.361612258	1.333426356	-0.251221962	0.500007194	0.463796434	-0.322718393	0.327826233	0.898342187	1.249295281	0.155930449	2.044874104	2.855134084
ENSMUSG00000060477	Irak2	-1.834884861	-1.219986457	-0.201798449	-0.992942074	-0.921705059	0.306474673	-0.97686534	0.041728373	-1.228506096	-0.273177466	-0.872609113	0.601358579	-0.905927143	-0.947731955	-0.262067149	0.03014467	0.283833915	-0.012663705	0.587445735	1.218295023	0.715143226	0.633810328	1.407292395	1.308750203	1.649703183	1.866884564
ENSMUSG00000061132	Blnk	-0.429002943	-1.152976539	-1.68368634	0.351368287	-0.683141105	-0.724660025	-0.163670226	0.412490066	-1.644150437	-1.041583744	-0.619221991	-0.394910878	-0.752423254	-0.450544666	0.412294131	0.693778851	-0.210146331	0.316925127	1.256651262	-0.150574091	0.585822748	1.73564677	1.675706413	-0.479263708	1.057620825	2.081651796
ENSMUSG00000063193	Cd300lb	-0.730019716	-1.58883043	-1.34112909	-0.89445522	-0.204303355	1.370006478	-1.046696682	-0.576633913	-0.62857807	-2.093628808	0.195156752	0.132189304	0.191007336	-0.450209927	-0.586967476	-0.438502502	0.723495904	0.347472311	1.695139272	1.661819742	1.033042004	0.10015747	0.642609309	0.221420645	1.118140824	1.148297836
ENSMUSG00000067149	Jchain	-1.048782369	-0.602848504	-1.87412276	-0.707419288	-1.159951749	-0.446224757	0.250070532	-0.233287869	-0.322117764	-0.140543698	-0.761166301	-1.87412276	-0.354054243	0.059173677	0.43142887	0.26528859	-0.175645272	1.237868856	0.95185885	0.770951959	-0.148936438	-0.024385343	1.669691387	0.456034866	2.014354615	1.766886915
ENSMUSG00000067369	Trmt2b	0.01469353	0.451720477	0.248987448	-0.655029733	-0.230065511	-0.755946711	-0.29965156	-0.715030257	-0.706874735	-1.268742702	0.296748273	-1.889784094	-1.825280642	-1.297154311	-0.170149581	0.335106392	0.370239354	1.087764513	1.236176216	1.58376895	-0.075847234	1.794767851	1.576226772	0.162622379	0.99519569	-0.264460771
ENSMUSG00000069792	Wfdc17	-1.246152363	-0.736770531	-1.574663805	-0.786291876	-1.189268074	-0.621744781	-1.052650287	-0.894783052	-1.170652933	-0.653552632	-0.252820241	0.194839717	-0.773075195	-0.325033569	1.006950156	1.743665316	0.503222071	0.558373016	0.787381862	-0.19527953	1.195424902	0.449994701	1.609948041	1.381879652	1.002786066	1.03827337
ENSMUSG00000070034	Sp110	-1.223164337	-0.704083327	-0.871695137	-0.610937792	0.003006878	-0.118224118	-0.046478563	-0.210922969	-1.341128979	-1.474605942	-1.145488577	-0.842442638	-1.046417079	-0.484035434	1.459822659	0.967540838	0.502628426	0.333937455	1.407758032	0.924473746	0.720148986	0.113134298	0.317332254	-0.439386049	1.638062133	2.171165235
ENSMUSG00000070056	Mfhas1	-0.457201302	-0.88888488	-0.071477694	-0.198610063	-0.554661288	0.011312904	-1.282136009	-0.61073219	-0.94972995	-1.449782181	-1.802311558	-0.263603698	0.08084483	-0.35366752	1.287760454	-1.577773082	1.342548254	0.081842753	1.518555349	0.564551635	1.29736735	0.585684825	0.738824182	0.692128442	0.424651021	1.834499414
ENSMUSG00000070407	Hs3st3b1	-0.365770866	-0.41016562	-0.758385186	-0.751248277	-1.509184648	-0.232750714	-1.877933053	-1.152505026	-0.324192995	0.004023487	-0.621961815	-0.152643767	-0.095412166	-0.501864224	1.100754238	-0.390330414	2.131536773	-0.905075053	1.508105332	0.771949641	0.974612446	1.387831091	0.411458084	0.436398779	-0.310239294	1.632993247
ENSMUSG00000070427	Il18bp	0.329081345	0.321977647	-1.09775687	-1.062665534	-0.982599748	-0.445551133	-0.381939047	-0.923189981	-1.902012332	-0.242120327	-1.283639332	-0.559373388	-0.001381162	-1.073148791	0.001129283	0.133332893	0.19864934	0.090567344	1.342933273	0.683134827	0.888673968	1.204548071	0.123409323	0.497543469	1.855146506	2.285250358
ENSMUSG00000070803	Cited4	0.555472166	-0.43539026	-0.766909679	-1.191837077	-0.715192831	0.138790635	-1.358919675	-0.450411269	-1.570304794	-1.36252351	0.159239122	-0.405939847	-1.907273362	-0.84381555	1.408974671	0.392774847	0.824460307	0.362899839	0.525164881	0.044864779	0.713712451	0.944883424	1.298409739	1.262771122	1.58584211	0.79025776
ENSMUSG00000073418	C4b	-0.724761717	-0.306898828	-1.978408594	-1.568626939	-0.290903933	-0.055920668	0.048227921	-0.330806177	-1.002749075	-0.03008739	-0.864593896	-0.78244304	-0.289161957	-1.516934137	1.291974503	0.286753347	0.560916618	0.03712696	0.806698703	-0.104829123	1.021490822	0.178024642	0.98528868	1.219223555	1.007475837	2.403923887
ENSMUSG00000073555	Gm4951	-0.220062431	-0.578549958	-0.569152058	-1.051531994	-1.232037778	0.30629036	-1.179371347	-0.475061358	-0.995015805	-0.826742777	-1.161218271	-0.389451647	-0.553741128	-0.56917352	1.101332851	-0.156435865	1.566914188	0.005186036	0.935202668	0.290224615	-0.309139928	0.851949932	0.924795995	0.014743338	1.539357339	2.730688543
ENSMUSG00000074272	Ceacam1	-1.19660396	-0.578594952	-2.359998402	0.266992642	-0.769449381	-0.572870833	-0.808976928	-0.291464433	-0.435204982	-0.687568669	-1.209521745	0.555496228	-0.033063257	-0.920282735	0.907855805	0.376029595	0.970690208	0.397297284	1.257969603	0.299133518	2.357457494	-0.60113834	1.112926543	1.191169957	0.526003993	0.245715747
ENSMUSG00000074604	Mgst2	-0.620138061	-0.878086172	-0.29013626	0.106173553	-0.857931721	-0.030410044	-0.733181293	-0.109076933	-0.613687166	-1.531442148	-0.668522669	-1.199697483	-0.214837598	-0.85539843	0.413763913	2.764850025	0.640741782	0.49776795	0.471008662	-1.018996157	0.97112961	0.496715187	1.67859752	0.643390228	1.58261128	-0.645207577
ENSMUSG00000074622	Mafb	-0.187305008	0.665085346	-2.418711382	-0.515783211	-1.468522809	-0.253926937	-0.011857623	-0.583793848	-0.832210552	-0.207240719	-0.414970049	-1.002457732	-0.921522318	-0.327963363	0.990225961	-0.683150306	0.798242654	-0.461675723	1.414623064	0.522362068	0.962706854	0.977936617	0.551921928	1.697488255	-0.112022303	1.822521137
ENSMUSG00000075307	Klhl41	-0.862714385	-0.390695337	-0.923441549	-0.690797555	-0.824162491	-1.625823792	-0.362286287	-0.853028496	-1.399682	-0.185781664	-1.191191497	-1.135193521	0.532694674	-0.513976329	0.845951409	1.216666244	0.99849292	1.21463268	1.856889513	1.096227935	1.613330223	-0.339864351	0.062313014	0.894208844	0.351461422	0.615770375
ENSMUSG00000076569	Igkv5-39	-0.551598872	-0.551598872	0.595287324	-0.551598872	-0.551598872	-0.551598872	-0.551598872	-0.551598872	-0.551598872	0.447153543	-0.551598872	-0.551598872	-0.013631793	-0.551598872	-0.551598872	-0.551598872	-0.551598872	-0.551598872	1.964392971	1.14555969	-0.551598872	-0.551598872	-0.551598872	2.158582853	2.943660382	0.687774725
ENSMUSG00000076609	Igkc	-0.826280965	-0.899364204	-1.565920432	-1.603695208	-0.84427662	-0.434883198	-0.111128353	0.082514536	-0.625930291	-0.162850994	-0.666841397	-1.506627497	0.172351482	-0.106255537	0.358697592	0.104801578	0.056515611	1.331725337	1.184627748	0.566091164	-0.244732855	-0.153977073	1.978655438	0.453350909	2.254898039	1.208535191
ENSMUSG00000076617	Ighm	-1.049303854	-0.610601379	-1.053830131	-1.397662496	-0.734680296	-0.766938539	0.114638986	0.114947878	-0.789687148	-0.081030324	-1.181544129	-1.632270946	0.184937097	-0.41396572	0.425542698	-0.278778077	0.086235547	1.321316684	1.12912985	0.429844757	0.083564868	0.101869742	1.820164289	0.308597972	2.05259098	1.81691169
ENSMUSG00000079190	AC133103.1	-0.966364113	-1.099713167	-0.956030959	-0.414121971	-1.300257882	-0.94957005	-0.850717724	-0.433149467	-0.637977245	-1.122177319	-0.226367473	-1.094530844	-0.870952182	-0.881125285	1.043529712	1.395941514	1.065245837	1.113861299	0.5747254	1.059955451	1.093592278	1.012502885	0.004221224	0.891827592	0.687095776	1.860556715
ENSMUSG00000079808	AC168977.1	-0.580062063	-0.67042336	-0.969824639	-1.279169821	-0.292224028	-1.284436487	-0.811290325	-1.326543829	-1.095841455	-0.983845349	-0.612554114	-0.159119894	-0.885227367	-0.985397567	1.144674602	1.337231235	0.873657795	1.286702528	0.832356107	0.657611152	0.95601635	1.011633097	0.447036636	0.895245664	0.762467557	1.731327576
ENSMUSG00000089672	NA	-0.734132219	-1.211999702	-0.674477344	-0.327186255	-1.303203915	0.353429217	-1.293156479	-0.257145202	-0.976621196	-1.106068377	-1.335863779	0.398609216	-0.267525088	0.203602121	1.417736274	2.127279185	0.925184949	0.691068867	-0.567219953	-1.172553346	1.007583792	1.167994477	0.480931396	0.907716097	0.304145884	1.241871382
ENSMUSG00000090069	E430024P14Rik	-0.617581068	0.411702367	-0.76837885	0.247034556	-1.639933357	0.097707293	-1.321241582	-0.884292232	-0.470775075	0.619539291	-0.444241211	-2.429377947	-0.845969225	-0.449460049	-0.473312189	0.408526744	0.359802629	-0.036644003	1.181555881	1.44544148	1.585016707	1.527040118	0.360000315	0.303617397	0.606043818	1.22817819
ENSMUSG00000090176	Cd200r2	0.06603046	-1.398369028	-0.229340842	-0.82317236	-0.67875701	0.381206979	-0.500589802	-0.14333737	-0.535323862	-0.633504251	-2.45358308	-1.110229801	-1.034873503	-0.123780044	1.099453232	0.416688427	0.129569328	0.949792257	1.293913268	-0.090475702	1.294573303	0.842884377	1.07016338	1.348693778	1.593037833	-0.730669969
ENSMUSG00000092618	Btnl6	-1.146528588	-0.392967141	-0.451331454	-0.704631235	-0.329204695	-1.592364334	-0.202401495	0.051858267	-1.158590663	-0.769414407	-0.283480322	-1.01667119	-0.20628949	-0.837437801	0.712972101	0.242898519	-0.049621848	0.227519711	-0.064897132	0.588951551	-0.306402421	1.024299358	1.429903313	0.538549847	1.68513755	3.010144002
ENSMUSG00000094006	Igkv4-59	-0.726984802	-0.726984802	-0.726984802	-0.726984802	-0.726984802	-0.726984802	-0.726984802	-0.726984802	-0.726984802	-0.023357095	-0.726984802	-0.726984802	-0.726984802	0.369710997	0.881955759	-0.726984802	0.932059602	1.549113928	-0.088396726	0.391565219	-0.726984802	-0.726984802	1.943931243	1.589011552	2.304820356	1.054357195
ENSMUSG00000001228	Uhrf1	1.012398975	1.573231213	0.768176217	-0.306984089	0.492979292	0.279924576	0.551736213	1.551902701	-0.228323325	-0.774432042	1.01819176	-0.284945417	1.998473202	0.994950492	-1.456829955	-1.510657364	-0.091761684	-0.88631183	-0.365879245	-1.323514922	-0.608239104	-0.394597689	-0.9537643	0.829990941	-1.087269148	-0.79844547
ENSMUSG00000001403	Ube2c	1.446370211	0.7002121	0.943197101	1.222058269	1.360639132	0.873053975	1.382636897	0.382277012	0.215944962	-0.453730851	0.790690352	-1.077627646	0.487289958	0.226208959	-2.416913284	-0.001407841	-2.13665683	-0.72300433	-0.555612826	-0.684576355	-0.21151686	-0.782726343	0.256645478	-0.426628038	-0.196338832	-0.620484372
ENSMUSG00000003484	Cyp4f18	-0.168855258	0.480146107	0.203106372	0.263266059	1.158299793	1.535090247	1.038021729	0.363536037	1.156854045	1.419153026	1.020161055	-0.293598528	0.053308342	0.874161494	-0.714762125	-2.43197673	-0.066343468	-1.177448156	-0.57603178	-0.395310579	-0.838808284	-1.757114097	0.128696112	-1.436386574	0.460892614	-0.298057453
ENSMUSG00000004665	Cnn2	1.276595172	0.868119848	0.046390461	0.173932798	0.534650058	1.748132211	0.790676482	0.63655374	0.966056924	-0.054080656	-0.223651073	1.135074426	0.843745632	0.596053286	-1.07607446	-1.493628699	-0.122156747	-1.496130991	-0.373960847	-0.55112205	-1.524353784	-1.495664814	-0.494259418	-0.864129505	-1.192457517	1.345689522
ENSMUSG00000007613	Tgfbr1	0.724719521	0.642401244	1.097448413	-0.755373119	0.359502212	0.252878952	0.165182337	0.490922046	-0.303867454	-0.964825441	1.310635063	1.831168105	1.933171745	0.90537843	-0.478017015	-1.610095289	-0.137813873	-1.391942828	0.082641392	-0.739414952	0.887302368	-0.029775248	-1.3988995	-0.684894082	-1.436878055	-0.751554971
ENSMUSG00000012443	Kif11	0.288719637	0.885874073	1.360100211	0.170612252	1.896360415	0.957955105	1.167984687	0.909150308	0.03318591	0.305983225	-0.712164728	0.047066483	0.294841779	0.243795723	-0.961233737	-1.573472945	-1.95986159	-0.473318127	0.287023967	-1.137923851	-0.260388146	-0.557052587	0.978830545	0.680710248	-1.314627465	-1.558151391
ENSMUSG00000017144	Rnd3	0.429821141	0.807825035	0.716648521	-0.011698468	0.041069131	0.881447653	1.209687928	0.719332993	0.770459448	0.705176495	1.328573927	-0.015826669	0.625472929	1.334693119	0.256722468	-1.125800977	0.891056025	-0.82518007	-0.259234241	-0.749687306	-0.439297048	-1.745130815	-1.352344679	-1.549517142	-2.176187437	-0.468081961
ENSMUSG00000018965	Ywhah	0.900104387	0.898779012	-0.009830853	0.930265781	0.09258005	1.14762924	1.100764107	0.256121451	1.008084995	1.151258817	1.39255856	0.387799894	0.109820266	1.546830648	-0.478259305	-0.901001952	-0.912247469	-2.035980537	-0.567181204	-1.424110365	-0.523658415	-1.38995044	-0.226079913	-0.764112915	-1.314331959	-0.375851878
ENSMUSG00000020205	Phlda1	0.73231275	0.379159472	1.041381953	0.933342441	-0.076015632	2.105742039	0.374842965	0.313584579	-0.342582958	1.473162005	0.715344027	0.756334778	0.046758174	1.471619133	0.232827181	-0.904040548	-0.062650176	-1.258087164	-0.880072024	-1.918333107	-0.909171822	-1.546206904	-0.901316299	-0.852375886	-0.619422042	-0.306136934
ENSMUSG00000020649	Rrm2	0.706151693	1.181623538	1.743047233	-0.071659016	1.595888408	-0.183115621	0.937163193	1.054499946	0.191431363	0.148984942	1.43086452	0.320986486	0.271758186	0.067936743	-1.407681301	-1.456159313	-1.731181855	-0.936707848	-0.078500291	-1.476097014	-1.010038823	-0.944865804	0.388970829	0.284792421	-0.084995454	-0.943097159
ENSMUSG00000021196	Pfkp	0.314351411	0.763651599	1.1479775	0.67024291	-0.179149836	0.484563172	0.537944129	-0.15190087	0.767461867	1.543591085	0.716633748	1.14749168	1.739374593	0.32200679	-0.197473014	-1.976813193	-0.352438255	-0.731159085	-0.045636666	-0.925840978	-1.28856108	-1.539357653	-1.318500103	-0.539761388	-1.479771931	0.571073568
ENSMUSG00000021638	Ocln	-0.035127904	0.641736455	0.447106825	0.381404635	-0.338974106	1.041210158	1.410257744	0.32978174	0.795925829	0.444093618	0.94771006	0.419140326	0.367306847	2.152176781	0.545758353	-1.78309245	-0.597930449	-1.288806717	-0.90435872	-1.225421006	-0.058718131	-2.059676059	0.195925079	-0.276361025	-1.444456674	-0.106611209
ENSMUSG00000021756	Il6st	1.119309822	0.171223832	0.558640278	0.434955349	0.753513065	0.979272775	0.663287309	1.209697318	0.987879701	1.520477539	-1.246451448	0.082207486	1.02485297	0.130997529	0.116062872	-2.997550897	0.261252234	-0.448545123	-0.795213387	-0.583003989	-0.275760374	-0.950067935	0.090642953	-0.863902215	-1.03517109	-0.908606574
ENSMUSG00000022505	Emp2	0.864710055	0.747128314	-0.1839395	-0.649414311	0.824617492	0.300190034	-0.487717692	0.698127615	1.189157145	-0.047024396	0.514917224	1.939789021	2.13134425	0.170770661	-0.846195225	-0.102814309	-0.770518182	0.484809412	-0.30101495	0.304709655	-1.315943725	-0.456790622	-2.3456177	-1.215917821	-0.824029433	-0.623333014
ENSMUSG00000022512	Cldn1	0.476072015	0.808699276	1.385323707	0.890301161	1.202234844	-0.270533801	1.193377164	1.065368403	0.488071935	1.628167525	1.007758814	-1.155925175	0.482450042	0.028921913	0.19146417	-1.606021805	-0.950058461	-1.128333701	-1.586320186	-0.011453308	-0.83271153	0.093088922	-0.780293585	-0.570021511	-0.388098927	-1.661527899
ENSMUSG00000023004	Tuba1b	1.411840276	1.050917494	-0.139138416	-0.22737285	0.013252249	0.337510982	-0.210388022	0.087648892	1.181548735	-0.975380281	2.523078693	0.297900368	1.162558498	1.687082908	-0.526539082	-1.444055077	-0.448105166	-0.455988741	-0.154966073	0.182482251	-1.135496703	-1.381658549	-1.181429249	-0.416538746	-1.00786834	-0.230896053
ENSMUSG00000024008	Cpne5	0.830601458	0.977499708	1.223919794	0.74166088	0.912860613	0.392405671	0.973639567	1.170482361	0.926033848	0.460911662	0.814275214	0.526345658	0.80975772	0.137966058	-0.033785787	-1.939132715	-0.482048749	-0.548364226	-0.970073202	0.11713816	-1.24161938	-0.354420309	-0.894987492	-0.858423348	-1.697486606	-1.99515656
ENSMUSG00000024507	Hsd17b4	1.057357042	1.347445747	0.80130768	0.688229145	0.373594342	1.326683855	0.791767075	0.327123529	1.068925058	0.740064945	1.636390917	-0.048336246	0.27118671	0.649960519	-1.101778974	-0.994502841	-1.480356547	-1.281346496	-1.114268749	0.201257904	-1.024870019	-1.016681629	-0.222480977	-0.580842929	-0.598276354	-1.817552704
ENSMUSG00000024556	Me2	0.084678003	1.184233354	1.198689427	1.967548692	0.736622688	-0.278328623	1.118314648	1.104455401	0.248123876	0.959580474	1.220667175	-0.575826651	0.354613704	-0.507802983	0.523192616	-0.771834144	-0.756068661	-0.583508588	-1.941311536	-0.066835333	-0.88917981	-0.970597544	-0.345312074	-0.012260538	-1.715188921	-1.286664653
